bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
408.0,The Names,Don DeLillo,3.64,679722955,9.78E+12,eng,339.0,3100.0,212,1989-07-17,Vintage
409.0,Against the Day,Thomas Pynchon,4.13,159420120X,9.78E+12,eng,1085.0,5296.0,587,2006-11-21,Penguin Press
410.0,V.,Thomas Pynchon,3.96,60930217,9.78E+12,eng,547.0,1415.0,177,2005-07-05,Harper Perennial Modern Classics
411.0,The Crying of Lot 49,Thomas Pynchon,3.69,60931671,9.78E+12,eng,152.0,2161.0,230,1999-04-01,Harper Perennial
412.0,Gravity s Rainbow,Thomas Pynchon,4.01,140283382,9.78E+12,eng,784.0,762.0,213,2000-01-01,Penguin Books
413.0,Mason & Dixon,Thomas Pynchon/Christophe Claro/Brice Matthieussent,4.07,312423209,9.78E+12,eng,773.0,8086.0,602,2004-01-03,Picador USA
414.0,Vineland,Thomas Pynchon,3.69,141180633,9.78E+12,en-US,385.0,702.0,69,1997-09-01,Penguin Classics
415.0,Gravity s Rainbow,Thomas Pynchon,4.01,143039946,9.78E+12,eng,776.0,29764.0,2164,2006-10-31,Penguin Books
416.0,Slow Learner: Early Stories,Thomas Pynchon,3.5,316724432,9.78E+12,eng,193.0,334.0,34,1985-04-30,Back Bay Books
418.0,Been Down So Long It Looks Like Up To Me,Richard Fari?a/Thomas Pynchon,3.8,140189300,9.78E+12,eng,352.0,2473.0,220,1996-08-29,Penguin Classics
420.0,The Year of Magical Thinking,Joan Didion,3.89,140004314X,9.78E+12,en-US,227.0,2656.0,336,2005-10-04,Knopf Publishing Group
421.0,The White Album,Joan Didion,4.17,374522219,9.78E+12,eng,222.0,11889.0,738,1990-10-01,Farrar Straus Giroux
422.0,A Book of Common Prayer,Joan Didion,3.8,679754865,9.78E+12,eng,272.0,2962.0,255,1995-04-11,Vintage International
423.0,Where I Was From,Joan Didion,3.86,679752862,9.78E+12,eng,240.0,2842.0,292,2004-09-14,Vintage
424.0,Slouching Towards Bethlehem,Joan Didion,4.21,374521727,9.78E+12,eng,238.0,26934.0,1825,1990-10-01,Farrar Straus Giroux
425.0,Democracy,Joan Didion,3.81,679754857,9.78E+12,en-US,234.0,2070.0,169,1995-04-25,Vintage International
426.0,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion/John Leonard,4.5,307264874,9.78E+12,eng,1122.0,1564.0,108,2006-10-17,Everyman s Library
428.0,Play It As It Lays,Joan Didion/David Thomson,3.87,374529949,9.78E+12,eng,231.0,23656.0,1706,2005-11-15,Farrar  Straus and Giroux
431.0,The New York Trilogy,Paul Auster/Art Spiegelman/Luc Sante,3.89,143039830,9.78E+12,eng,308.0,43200.0,1873,2006-03-28,Penguin Classics
432.0,City of Glass (The New York Trilogy  #1),Paul Auster,3.79,140097317,9.78E+12,eng,203.0,12410.0,734,1987-04-07,Penguin Books
434.0,Ghosts (The New York Trilogy  #2),Paul Auster,3.64,014009735X,9.78E+12,eng,96.0,3672.0,195,1987-07-07,Penguin Books
435.0,The Locked Room (The New York Trilogy  #3),Paul Auster,3.89,940650762,9.78E+12,eng,179.0,2998.0,164,1986-11-01,Sun and Moon Press
444.0,Pyramids of Montauk: Explorations in Consciousness,Peter Moon/Preston B. Nichols/Nina Helms,3.89,963188925,9.78E+12,eng,256.0,74.0,2,1995-01-01,Sky Books (NY)
446.0,The Brooklyn Follies,Paul Auster,3.84,312426232,9.78E+12,eng,306.0,17977.0,1157,2006-10-17,Picador
447.0,Moon Palace,Paul Auster,3.94,140115854,9.78E+12,eng,320.0,16099.0,503,1990-04-01,Penguin Books
453.0,The Music of Chance,Paul Auster,3.9,140154078,9.78E+12,en-US,217.0,361.0,36,1991-12-01,Penguin Books
454.0,Travels in the Scriptorium,Paul Auster,3.23,805081453,9.78E+12,eng,145.0,6688.0,562,2007-01-23,Henry Holt & Company
456.0,Leviathan,Paul Auster,3.96,140178139,9.78E+12,eng,275.0,11744.0,443,1993-09-01,Penguin Books
463.0,The Red Notebook: True Stories,Paul Auster,3.77,811214982,9.78E+12,eng,104.0,2390.0,120,2002-06-17,New Directions
466.0,Timbuktu / Leviathan / Moon Palace,Paul Auster,4.38,2742741461,9.78E+12,fre,1075.0,21.0,1,2002-11-07,Actes Sud
475.0,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,143036556,9.78E+12,eng,608.0,52522.0,2780,2005-12-27,Penguin Books Ltd. (London)
476.0,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb/Glen C. Strathy,3.4,446579785,9.78E+12,en-US,211.0,213.0,26,2006-02-01,Business Plus
477.0,Collapse of Complex Societies,Joseph A. Tainter,4.15,052138673X,9.78E+12,eng,262.0,719.0,86,1990-03-29,Cambridge University Press
478.0,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.8,743203046,9.78E+12,eng,544.0,4762.0,512,2001-08-07,Simon  Schuster
481.0,The Collapse of the Common Good: How America s Lawsuit Culture Undermines Our Freedom,Philip K. Howard,3.91,034543871X,9.78E+12,eng,272.0,62.0,4,2002-01-29,Ballantine Books
484.0,Reinventing the Enemy s Language: Contemporary Native Women s Writings of North America,Joy Harjo/Gloria Bird/Beth Cuthand/Valerie Martinez/Patricia Blanco,4.39,393318281,9.78E+12,eng,576.0,278.0,20,1998-09-17,W. W. Norton  Company
493.0,My Inventions,Nikola Tesla,4.01,1599869942,9.78E+12,eng,88.0,2862.0,262,2006-05-17,Filiquarian Publishing  LLC.
494.0,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer/William H. Terbo,3.78,806519606,9.78E+12,eng,542.0,2829.0,334,2001-02-01,Citadel
497.0,Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,3.93,822549204,9.78E+12,eng,144.0,105.0,5,1994-10-01,Lerner Publications
498.0,Tesla Papers,Nikola Tesla/David Hatcher Childress,4.13,932813860,9.78E+12,eng,100.0,102.0,2,2000-12-01,Adventures Unlimited Press
511.0,Boys of Summer,Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye,3.77,373792689,9.78E+12,eng,249.0,478.0,12,2006-06-27,Harlequin Blaze
515.0,Programming Ruby: The Pragmatic Programmers  Guide,Dave Thomas/Chad Fowler/Andy Hunt,4.03,974514055,9.78E+12,en-US,828.0,1577.0,49,2004-10-11,Pragmatic Bookshelf
523.0,Golding s Lord of the Flies (Cliffs Notes),Maureen Kelly/CliffsNotes/William Golding,3.95,764585975,9.78E+12,eng,112.0,73.0,8,2000-06-13,Cliffs Notes
524.0,Lord of the Flies,William Golding,3.68,307281701,9.78E+12,eng,6.0,408.0,96,2005-10-11,Listening Library (Audio)
531.0,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.11,812969707,9.78E+12,eng,397.0,1693.0,100,2006-09-12,Random House
534.0,We Were Not Like Other People,Ephraim Sevela/Antonina W. Bouis,4.14,60255080,9.78E+12,eng,216.0,1.0,0,1989-01-01,HarperCollins Publishers
537.0,The Lovely Bones,Alice Sebold,3.81,330485385,9.78E+12,en-GB,328.0,6485.0,966,2003-06-01,Picador
538.0,The Lovely Bones,Alice Sebold,3.81,159413023X,9.78E+12,en-US,532.0,367.0,73,2004-04-01,Large Print Press
539.0,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.8,345360354,9.78E+12,eng,224.0,1371.0,43,1990-05-13,Ballantine Books
565.0,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea/Molly E. Holzschlag,3.98,321303474,7.85E+11,en-US,296.0,793.0,28,2005-02-17,Peachpit Press
570.0,HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,3.8,321430840,9.78E+12,en-US,456.0,549.0,42,2006-08-01,Peachpit Press
576.0,1000 Record Covers,Michael Ochs/Patrick Javault/Ulrike Wasel,3.85,3822840858,9.78E+12,mul,575.0,288.0,31,2005-05-15,Taschen
597.0,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.81,743264460,9.78E+12,eng,245.0,26381.0,1109,2006-06-13,Scribner
599.0,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.73,743236017,9.78E+12,eng,272.0,62089.0,3324,2004-07-02,Scribner
619.0,Vice (V  #8),Jane Feather,3.51,553572490,9.78E+12,eng,419.0,474.0,19,1996-05-02,Bantam
629.0,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,60589469,9.78E+12,eng,540.0,166046.0,6446,2006-04-25,HarperTorch
639.0,Once Upon a Cool Motorcycle Dude,Kevin O Malley/Carol Heyer/Scott Goto,4.08,802789471,9.78E+12,eng,32.0,1773.0,274,2005-04-01,Walker & Company
642.0,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto/Thomas J. Steele,3.72,688060692,9.78E+12,en-GB,408.0,286.0,10,1990-11-19,William Morrow Paperbacks
643.0,Motorcycle Basics Techbook,John Harold Haynes,3.85,185960515X,9.78E+12,eng,222.0,40.0,2,2002-07-05,Haynes Manuals N. America  Inc.
650.0,LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel/Bill Gardner,3.93,1592530877,9.78E+12,eng,191.0,27.0,0,2004-09-01,Rockport Publishers
655.0,The Death of Ivan Ilych And Other Stories,Leo Tolstoy/Hugh McLean,4.11,451528808,9.78E+12,eng,304.0,7300.0,266,2003-04-01,Signet Classics
656.0,War and Peace,Leo Tolstoy/Henry Gifford/Aylmer Maude/Louise Maude,4.11,192833987,9.78E+12,eng,1392.0,211671.0,6245,1998-06-25,Oxford University Press
658.0,The Kingdom of God Is Within You,Leo Tolstoy/Constance Garnett,4.13,486451380,9.78E+12,eng,352.0,2403.0,210,2006-09-08,Dover Publications
662.0,Atlas Shrugged,Ayn Rand/Leonard Peikoff,3.69,452011876,9.78E+12,eng,1168.0,322483.0,14702,1999-08-01,Plume
663.0,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,451163087,9.78E+12,eng,224.0,2750.0,108,1963-12-01,Signet Book
664.0,The Fountainhead,Ayn Rand,3.87,452286751,9.78E+12,en-US,752.0,1886.0,229,2005-04-26,Dutton
665.0,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand/Nathaniel Branden,3.51,451163931,9.78E+12,eng,176.0,11462.0,467,1964-11-01,Signet
667.0,Anthem,Ayn Rand,3.63,452281253,9.78E+12,eng,105.0,110952.0,7277,1999-12-01,NAL
668.0,We the Living,Ayn Rand/Leonard Peikoff,3.91,451187849,9.78E+12,eng,464.0,23199.0,1086,1996-01-01,Signet
669.0,Capitalism: The Unknown Ideal,Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen,3.88,451147952,9.78E+12,eng,340.0,3501.0,153,1986-07-15,Signet
670.0,Letters of Ayn Rand,Ayn Rand/Michael S. Berliner/Leonard Peikoff,3.96,452274044,9.78E+12,eng,681.0,18.0,2,1997-02-01,NAL
672.0,Sailing for Dummies,J.J. Isler/Peter Isler,3.95,471791431,9.78E+12,eng,416.0,150.0,7,2006-06-01,For Dummies
675.0,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.88,553803816,9.78E+12,eng,368.0,646.0,83,2006-07-25,Delacorte Press
676.0,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,375755195,9.78E+12,eng,192.0,12180.0,630,2002-09-17,Random House Trade Paperbacks
678.0,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.62,1592283195,9.78E+12,eng,286.0,51.0,5,2004-04-01,Lyons Press
681.0,"Natural Cures ""They"" Don t Want You to Know about",Kevin Trudeau,3.09,975599518,9.78E+12,en-US,571.0,1601.0,284,2004-01-01,Alliance Publishing
685.0,The Natural,Bernard Malamud/Kevin Baker,3.63,374502005,9.78E+12,eng,231.0,8854.0,672,2003-07-07,Farrar Straus Giroux
698.0,Digging to America,Anne Tyler,3.55,307263940,9.78E+12,eng,277.0,17155.0,1841,2006-05-02,Alfred A. Knopf
700.0,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo/Bonnie Lisle,3.77,312405545,9.78E+12,eng,826.0,44.0,3,2004-01-21,Bedford Books
702.0,Modern Latin America,Thomas E. Skidmore/Peter H. Smith,3.59,019517013X,9.78E+12,en-US,528.0,234.0,11,2004-10-07,Oxford University Press  USA
703.0,The Plot Against America,Philip Roth,3.77,1400079497,9.78E+12,eng,391.0,33321.0,2925,2005-09-27,Vintage International
707.0,Naked Pictures of Famous People,Jon   Stewart,3.59,688171621,9.78E+12,en-GB,164.0,8703.0,417,1999-09-22,Dey Street Books
759.0,Collected Stories,Gabriel Garc?a M?rquez/Gregory Rabassa/J.S. Bernstein,4.19,60932686,9.78E+12,eng,352.0,6375.0,179,2008-05-13,Harper Perennial Modern Classics
762.0,Cr?nica de una muerte anunciada,Gabriel Garc?a M?rquez,3.97,1400034957,9.78E+12,spa,118.0,7888.0,411,2003-10-14,Vintage Espanol
763.0,Cien a?os de soledad,Gabriel Garc?a M?rquez,4.07,307350428,9.78E+12,spa,496.0,130.0,5,2006-02-07,Plaza y Janes
764.0,Del amor y otros demonios,Gabriel Garc?a M?rquez,3.98,307350444,9.78E+12,spa,176.0,4508.0,278,2006-02-07,Plaza y Janes
765.0,Living to Tell the Tale,Gabriel Garc?a M?rquez/Edith Grossman,3.99,140003454X,9.78E+12,eng,533.0,397.0,47,2004-10-12,Vintage
766.0,Memoria de mis putas tristes,Gabriel Garc?a M?rquez,3.6,1400095808,9.78E+12,spa,112.0,5856.0,377,2004-10-19,Vintage Espanol
771.0,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,375708111,9.78E+12,eng,425.0,32569.0,1058,2004-09-02,Vintage Books USA
775.0,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon/Thanissaro Bhikkhu,4.29,086171492X,9.78E+12,eng,288.0,37.0,6,2005-05-15,Wisdom Publications
787.0,The Mini Rough Guide to London,Rob Humphreys/Beth Chaplin/Rebecca Morrill,3.75,184353584X,9.78E+12,eng,363.0,1.0,0,2006-04-01,Rough Guides
793.0,Best of London (Lonely Planet Best Of),Lonely Planet/Sarah Johnstone/Steve Fallon,3.83,1740594770,9.78E+12,eng,128.0,11.0,0,2004-09-01,Lonely Planet
797.0,Lonely Planet Londres,Lonely Planet/Sarah Johnstone/Tom Masters,4.03,8408064762,9.79E+12,spa,480.0,0.0,0,2006-05-01,Geoplaneta
799.0,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet/Mark Honan,0,1740592050,9.78E+12,eng,295.0,0.0,0,2001-09-01,Lonely Planet
815.0,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.88,618710531,9.78E+12,eng,287.0,6870.0,237,2006-04-04,Mariner Books
816.0,Cryptonomicon,Neal Stephenson,4.25,60512806,9.78E+12,eng,1139.0,83184.0,4249,2002-11-01,Avon
821.0,Le R?seau Kinakuta (Cryptonomicon  #2),Neal Stephenson,4.1,2228894168,9.78E+12,fre,418.0,5.0,0,2001-03-31,Payot
822.0,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.26,60733357,9.78E+12,en-US,815.0,19320.0,565,2005-06-14,William Morrow Paperbacks
823.0,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,60593083,9.78E+12,eng,927.0,30872.0,1735,2004-09-21,HarperCollins Perennial
824.0,The Cobweb,Neal Stephenson/J. Frederick George,3.61,553383442,9.78E+12,eng,448.0,2465.0,137,2005-05-31,Spectra Books
826.0,The Big U,Neal Stephenson,3.25,380816032,9.78E+12,en-US,308.0,4657.0,223,2001-02-06,William Morrow Paperbacks
827.0,The Diamond Age: Or  A Young Lady s Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,4.19,553380966,9.78E+12,eng,499.0,71042.0,2767,2000-05-02,Spectra
828.0,Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,3.68,553383434,9.78E+12,eng,640.0,4731.0,270,2005-05-31,Spectra
829.0,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,60833181,9.78E+12,en-US,464.0,1567.0,65,2006-03-28,HarperTorch
830.0,Snow Crash,Neal Stephenson/Guy Abadia,4.03,553380958,9.78E+12,eng,438.0,188100.0,6612,2000-08-02,Bantam Books
834.0,Harrington on Hold  em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington/Bill Robertie,4.16,1880685353,9.78E+12,eng,450.0,1474.0,30,2005-06-01,Two Plus Two Publishing LLC
835.0,Harrington on Hold  em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,4.24,1880685337,9.78E+12,eng,381.0,1929.0,72,2004-12-01,Two Plus Two Publishing LLC
840.0,The Design of Everyday Things,Donald A. Norman,4.17,465067107,9.78E+12,eng,240.0,18602.0,1379,2002-09-19,Basic Books
841.0,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95,465051367,9.78E+12,eng,272.0,3702.0,149,2005-05-11,Basic Books
842.0,The Psychology of Everyday Things,Donald A. Norman,4.17,465067093,9.78E+12,eng,257.0,265.0,31,1988-06-13,Basic Books
848.0,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,4.27,898709199,9.78E+12,en-GB,259.0,51.0,7,2006-04-30,Ignatius Press
864.0,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,3.86,60887966,9.78E+12,eng,192.0,920.0,76,2006-05-02,HarperOne
865.0,The Alchemist,Paulo Coelho/Alan R. Clarke/?zdemir ?nce,3.86,61122416,9.78E+12,eng,197.0,1631221.0,55843,1993-05-01,HarperCollins
866.0,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,4.57,142150460X,9.78E+12,eng,192.0,9013.0,153,2006-09-19,VIZ Media LLC
868.0,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,4.56,1591169259,9.78E+12,eng,192.0,16666.0,299,2005-09-13,VIZ Media LLC
869.0,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,4.57,1421504596,9.78E+12,eng,192.0,11451.0,161,2006-07-18,VIZ Media LLC
870.0,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,4.5,1591169208,9.78E+12,eng,192.0,111091.0,1427,2005-05-03,VIZ Media LLC
871.0,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,4.55,1591169291,9.78E+12,eng,200.0,10752.0,294,2005-11-08,VIZ Media LLC
872.0,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/M?bius,3.86,006019250X,9.78E+12,en-US,198.0,251.0,32,1998-11-01,HarperCollins Publishers
873.0,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,4.52,1591169232,9.78E+12,eng,192.0,14923.0,419,2005-07-05,VIZ Media LLC
880.0,Pompeii,Robert   Harris,3.82,812974611,9.78E+12,eng,274.0,26922.0,1726,2005-11-08,Random House Trade Paperbacks
888.0,The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,3.6,158715739X,9.78E+12,eng,360.0,1156.0,68,2002-12-03,Borgo Press
890.0,Of Mice and Men,John Steinbeck,3.87,142000671,9.78E+12,eng,103.0,1755253.0,25554,2002-01-08,Penguin Books
900.0,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,60554738,9.78E+12,en-US,464.0,20529.0,1592,2005-09-06,It Books
902.0,The Westing Game,Ellen Raskin,4.02,014240120X,9.78E+12,eng,182.0,142121.0,8782,2004-04-12,Puffin
903.0,The Egypt Game,Zilpha Keatley Snyder,3.83,808553038,9.78E+12,eng,215.0,30231.0,1130,2009-07-07,Turtleback Books
929.0,Memoirs of a Geisha,Arthur Golden,4.11,1400096898,9.78E+12,eng,503.0,280309.0,3703,2005-11-22,Vintage Books USA
930.0,Memoirs of a Geisha,Arthur Golden,4.11,739326228,9.78E+12,eng,434.0,1301083.0,19296,2005-11-15,Random House Large Print Publishing
931.0,Memoirs of a Geisha,Arthur Golden,4.11,99498189,9.78E+12,en-US,497.0,2122.0,256,2005-12-01,Vintage
932.0,Memoirs of a Geisha: A Portrait of the Film,David James/Peggy Mulloy/Rob Marshall/Arthur Golden,4.08,1557046832,9.78E+12,eng,144.0,145.0,8,2005-10-20,Newmarket Press
933.0,Memoirs of a Geisha,Arthur Golden,4.11,99771519,9.78E+12,eng,497.0,4189.0,462,1998-06-04,Vintage
935.0,Geisha of Gion,Mineko Iwasaki/Rande Brown,3.93,074343059X,9.78E+12,eng,334.0,1556.0,158,2003-05-06,Pocket Books
941.0,Love As A Foreign Language #5,J. Torres/Eric  Kim,3.44,1932664394,9.78E+12,eng,58.0,9.0,2,2006-02-01,Oni Press
944.0,Jungle Love,Margaret Johnson/Philip Prowse,3.41,521750849,9.78E+12,eng,95.0,59.0,7,2002-08-01,Cambridge University Press
955.0,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.7,802415318,9.78E+12,eng,0.0,22.0,4,2005-01-01,Moody Publishers
960.0,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,1416524797,9.78E+12,eng,736.0,2418736.0,21303,2006-04-01,Pocket Books
965.0,?ngeles y demonios (Robert Langdon  #1),Dan Brown,3.89,849561877X,9.79E+12,spa,508.0,196.0,20,2005-12-01,Umbriel
966.0,Angeles & Demonios,Dan Brown/Ra?l Amundaray,3.89,972859896,9.78E+12,spa,18.0,65.0,7,2005-12-01,FonoLibro
968.0,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,307277674,9.78E+12,eng,489.0,1679706.0,35877,2006-03-28,Anchor
969.0,The Da Vinci Code,Dan Brown,3.84,076792603X,9.78E+12,eng,467.0,1120.0,105,2006-03-28,Broadway Books
972.0,Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,3.84,2266144340,9.78E+12,fre,744.0,377.0,16,2005-05-03,Pocket
975.0,Deception Point,Dan Brown,3.71,1416524800,9.78E+12,eng,736.0,4919.0,410,2006-04-01,Pocket Books
977.0,Deception Point,Dan Brown,3.71,552151769,9.78E+12,eng,585.0,3353.0,183,2004-05-01,Corgi Books
980.0,Deception Point,Dan Brown,3.71,593055071,9.78E+12,eng,448.0,61.0,4,2005-08-01,Bantam Press
987.0,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,078601606X,9.78E+12,eng,383.0,456.0,41,2005-02-01,Pinnacle
998.0,The Millionaire Next Door: The Surprising Secrets of America s Wealthy,Thomas J. Stanley/William D. Danko,4.03,671015206,9.78E+12,eng,258.0,61760.0,2600,1998-10-01,Gallery Books
1005.0,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,1585424331,9.78E+12,eng,320.0,88897.0,2334,2005-09-01,Tarcherperigee
1007.0,Think and Grow Rich,Napoleon Hill,4.18,1932429239,9.78E+12,eng,368.0,48.0,9,2004-08-07,High Roads Media
1014.0,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.58,977616657,9.78E+12,eng,256.0,173.0,14,2006-06-07,Pragmatic Bookshelf
1022.0,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,1563410907,9.78E+12,en-US,288.0,253.0,17,2005-06-01,Firebrand Books
1032.0,Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,3.66,345479173,9.78E+12,en-US,384.0,12748.0,948,2004-12-28,Ballantine Books
